FECHA,AMAZONAS,ANCASH,APURIMAC,AREQUIPA,AYACUCHO,CAJAMARCA,CALLAO,CUSCO,HUANCAVELICA,HUANUCO,ICA,JUNIN,LA LIBERTAD,LAMBAYEQUE,LIMA,LIMA REGION,LORETO,MADRE DE DIOS,MOQUEGUA,PASCO,PIURA,PUNO,SAN MARTIN,TACNA,TUMBES,UCAYALI,PERÃš
2020-06-13,67.0,146.0,3.0,174.0,60.0,55.0,199.0,19.0,12.0,51.0,153.0,69.0,205.0,204.0,1942.0,251.0,169.0,38.0,13.0,35.0,223.0,15.0,123.0,9.0,54.0,239.0,4528.0
2020-06-14,16.0,90.0,1.0,19.0,9.0,23.0,151.0,9.0,6.0,27.0,28.0,55.0,72.0,39.0,1501.0,178.0,17.0,7.0,3.0,13.0,117.0,9.0,17.0,2.0,18.0,30.0,2457.0
2020-06-15,199.0,114.0,4.0,97.0,60.0,45.0,131.0,15.0,14.0,67.0,124.0,62.0,223.0,179.0,2096.0,231.0,99.0,65.0,14.0,24.0,359.0,11.0,55.0,27.0,86.0,44.0,4445.0
2020-06-16,69.0,121.0,1.0,90.0,28.0,20.0,100.0,13.0,3.0,50.0,90.0,57.0,128.0,127.0,1645.0,261.0,64.0,106.0,4.0,6.0,189.0,8.0,152.0,13.0,69.0,45.0,3459.0
2020-06-17,62.0,100.0,8.0,168.0,41.0,58.0,230.0,23.0,4.0,43.0,174.0,100.0,250.0,201.0,1611.0,259.0,115.0,44.0,2.0,4.0,243.0,11.0,86.0,22.0,98.0,53.0,4010.0
2020-06-18,35.0,129.0,6.0,72.0,43.0,61.0,249.0,13.0,3.0,86.0,79.0,86.0,144.0,164.0,1516.0,158.0,149.0,24.0,5.0,14.0,227.0,8.0,139.0,9.0,45.0,49.0,3513.0
2020-06-19,102.0,105.0,4.0,118.0,77.0,48.0,185.0,21.0,7.0,61.0,106.0,39.0,218.0,179.0,1288.0,189.0,153.0,64.0,7.0,18.0,278.0,15.0,136.0,23.0,44.0,132.0,3617.0
2020-06-20,47.0,104.0,26.0,75.0,23.0,55.0,144.0,35.0,11.0,40.0,126.0,85.0,193.0,107.0,1547.0,268.0,117.0,43.0,11.0,10.0,206.0,11.0,170.0,23.0,68.0,65.0,3610.0
2020-06-21,13.0,59.0,25.0,118.0,12.0,15.0,86.0,1.0,4.0,25.0,45.0,28.0,70.0,50.0,578.0,92.0,16.0,5.0,4.0,2.0,41.0,12.0,17.0,1.0,22.0,131.0,1472.0
2020-06-22,47.0,117.0,6.0,115.0,35.0,77.0,131.0,16.0,6.0,34.0,204.0,93.0,245.0,174.0,1785.0,457.0,263.0,42.0,4.0,7.0,246.0,23.0,177.0,11.0,48.0,73.0,4436.0
2020-06-23,46.0,119.0,11.0,189.0,48.0,74.0,93.0,29.0,13.0,46.0,170.0,79.0,247.0,116.0,1661.0,186.0,133.0,56.0,11.0,13.0,206.0,19.0,169.0,13.0,56.0,53.0,3856.0
2020-06-24,174.0,127.0,5.0,231.0,53.0,93.0,97.0,14.0,19.0,75.0,147.0,62.0,203.0,257.0,1791.0,260.0,40.0,44.0,22.0,11.0,180.0,15.0,182.0,18.0,95.0,22.0,4237.0
2020-06-25,59.0,102.0,8.0,155.0,31.0,78.0,191.0,18.0,11.0,62.0,142.0,102.0,180.0,142.0,1955.0,228.0,81.0,77.0,12.0,13.0,212.0,4.0,241.0,28.0,78.0,98.0,4308.0
2020-06-26,52.0,113.0,18.0,166.0,30.0,86.0,215.0,41.0,4.0,59.0,211.0,90.0,227.0,256.0,1779.0,173.0,90.0,80.0,15.0,20.0,251.0,23.0,299.0,32.0,72.0,110.0,4512.0
2020-06-27,55.0,78.0,11.0,274.0,27.0,63.0,128.0,31.0,21.0,102.0,157.0,82.0,220.0,146.0,1299.0,168.0,49.0,106.0,12.0,15.0,159.0,17.0,208.0,18.0,104.0,102.0,3652.0
2020-06-28,28.0,39.0,0.0,58.0,11.0,30.0,33.0,7.0,8.0,81.0,96.0,85.0,83.0,31.0,765.0,52.0,32.0,15.0,6.0,8.0,37.0,3.0,61.0,5.0,30.0,23.0,1627.0
2020-06-29,29.0,129.0,4.0,58.0,33.0,58.0,74.0,29.0,14.0,79.0,133.0,120.0,114.0,57.0,1062.0,148.0,56.0,54.0,6.0,15.0,137.0,24.0,212.0,19.0,90.0,42.0,2796.0
2020-06-30,113.0,132.0,8.0,140.0,43.0,93.0,156.0,27.0,7.0,95.0,102.0,71.0,267.0,135.0,1378.0,151.0,62.0,86.0,53.0,13.0,253.0,20.0,260.0,42.0,148.0,107.0,3962.0
2020-07-01,91.0,146.0,6.0,194.0,32.0,66.0,64.0,18.0,11.0,83.0,182.0,75.0,194.0,133.0,1369.0,202.0,127.0,92.0,35.0,13.0,245.0,20.0,190.0,22.0,73.0,145.0,3828.0
2020-07-02,99.0,125.0,9.0,127.0,51.0,159.0,80.0,36.0,11.0,79.0,174.0,88.0,220.0,117.0,1190.0,186.0,93.0,74.0,21.0,22.0,186.0,20.0,208.0,33.0,124.0,48.0,3580.0
2020-07-03,241.0,136.0,9.0,134.0,26.0,95.0,102.0,27.0,15.0,212.0,186.0,122.0,237.0,153.0,1440.0,210.0,67.0,72.0,38.0,6.0,151.0,20.0,161.0,27.0,57.0,139.0,4083.0
2020-07-04,84.0,129.0,5.0,218.0,50.0,113.0,70.0,45.0,18.0,244.0,176.0,78.0,205.0,88.0,1333.0,117.0,76.0,61.0,52.0,19.0,150.0,20.0,156.0,21.0,42.0,57.0,3627.0
2020-07-05,23.0,47.0,3.0,68.0,14.0,100.0,46.0,26.0,24.0,43.0,134.0,162.0,47.0,38.0,1145.0,99.0,54.0,12.0,10.0,11.0,53.0,15.0,100.0,3.0,31.0,48.0,2356.0
2020-07-06,146.0,171.0,6.0,81.0,52.0,151.0,105.0,40.0,24.0,115.0,193.0,193.0,198.0,154.0,1449.0,188.0,123.0,62.0,39.0,24.0,102.0,23.0,92.0,45.0,47.0,101.0,3924.0
2020-07-07,135.0,199.0,11.0,179.0,45.0,176.0,181.0,38.0,14.0,157.0,171.0,107.0,198.0,107.0,1635.0,230.0,124.0,56.0,40.0,22.0,162.0,20.0,67.0,47.0,40.0,103.0,4264.0
2020-07-08,121.0,89.0,2.0,175.0,58.0,145.0,104.0,28.0,11.0,49.0,103.0,58.0,123.0,165.0,960.0,140.0,69.0,9.0,33.0,28.0,113.0,6.0,76.0,42.0,30.0,57.0,2794.0
2020-07-09,69.0,50.0,4.0,138.0,34.0,67.0,125.0,25.0,9.0,122.0,116.0,35.0,133.0,53.0,1144.0,81.0,74.0,14.0,24.0,10.0,69.0,3.0,89.0,76.0,43.0,48.0,2655.0
2020-07-10,80.0,151.0,14.0,335.0,72.0,184.0,119.0,94.0,20.0,122.0,203.0,154.0,308.0,162.0,1737.0,236.0,154.0,53.0,79.0,73.0,270.0,21.0,180.0,65.0,83.0,165.0,5134.0
2020-07-11,92.0,190.0,28.0,324.0,51.0,172.0,89.0,88.0,16.0,239.0,170.0,204.0,215.0,114.0,1286.0,268.0,101.0,41.0,58.0,34.0,252.0,12.0,93.0,70.0,78.0,113.0,4398.0
2020-07-12,90.0,103.0,1.0,59.0,23.0,103.0,72.0,13.0,24.0,185.0,56.0,115.0,77.0,41.0,1092.0,92.0,53.0,13.0,26.0,20.0,55.0,15.0,51.0,17.0,19.0,36.0,2451.0
2020-07-13,86.0,55.0,1.0,123.0,42.0,114.0,62.0,83.0,15.0,98.0,98.0,49.0,117.0,67.0,1782.0,134.0,75.0,18.0,22.0,28.0,73.0,7.0,57.0,56.0,19.0,24.0,3305.0
2020-07-14,119.0,148.0,6.0,207.0,81.0,148.0,75.0,67.0,19.0,208.0,192.0,161.0,129.0,130.0,1684.0,388.0,93.0,84.0,91.0,16.0,93.0,9.0,104.0,80.0,15.0,71.0,4418.0
2020-07-15,85.0,95.0,11.0,258.0,76.0,163.0,160.0,70.0,11.0,114.0,203.0,80.0,272.0,89.0,2043.0,227.0,128.0,2.0,49.0,16.0,142.0,19.0,92.0,62.0,83.0,92.0,4642.0
2020-07-16,116.0,130.0,12.0,214.0,90.0,104.0,179.0,54.0,18.0,145.0,212.0,165.0,165.0,102.0,2115.0,273.0,120.0,19.0,86.0,14.0,91.0,74.0,102.0,51.0,15.0,68.0,4734.0
2020-07-17,332.0,98.0,14.0,200.0,115.0,108.0,206.0,86.0,49.0,214.0,337.0,177.0,183.0,114.0,2049.0,258.0,150.0,49.0,124.0,20.0,178.0,13.0,87.0,93.0,89.0,54.0,5397.0
2020-07-18,157.0,154.0,20.0,325.0,106.0,205.0,145.0,120.0,27.0,225.0,260.0,175.0,251.0,150.0,1820.0,253.0,131.0,44.0,76.0,35.0,232.0,40.0,170.0,50.0,33.0,112.0,5316.0
2020-07-19,49.0,67.0,2.0,70.0,25.0,75.0,24.0,25.0,17.0,90.0,59.0,58.0,46.0,23.0,1200.0,41.0,76.0,10.0,57.0,12.0,171.0,73.0,36.0,38.0,17.0,57.0,2418.0
2020-07-20,148.0,130.0,11.0,168.0,108.0,114.0,66.0,87.0,42.0,65.0,119.0,125.0,116.0,63.0,1638.0,384.0,267.0,75.0,52.0,18.0,195.0,44.0,128.0,32.0,19.0,35.0,4249.0
2020-07-21,117.0,95.0,18.0,405.0,84.0,148.0,112.0,139.0,7.0,129.0,342.0,122.0,212.0,117.0,2036.0,269.0,179.0,58.0,120.0,28.0,189.0,38.0,158.0,88.0,20.0,44.0,5274.0
2020-07-22,168.0,145.0,14.0,527.0,123.0,188.0,182.0,216.0,59.0,144.0,336.0,199.0,228.0,152.0,2343.0,289.0,101.0,67.0,129.0,31.0,166.0,74.0,192.0,108.0,75.0,42.0,6298.0
2020-07-23,216.0,240.0,14.0,355.0,79.0,147.0,196.0,61.0,63.0,133.0,434.0,159.0,268.0,137.0,2026.0,270.0,204.0,87.0,87.0,32.0,176.0,91.0,225.0,65.0,36.0,49.0,5850.0
2020-07-24,324.0,167.0,20.0,403.0,112.0,194.0,168.0,175.0,33.0,252.0,228.0,156.0,241.0,164.0,2252.0,285.0,179.0,99.0,89.0,34.0,141.0,118.0,218.0,66.0,41.0,76.0,6235.0
2020-07-25,215.0,201.0,16.0,464.0,134.0,240.0,160.0,188.0,41.0,136.0,253.0,136.0,216.0,143.0,1927.0,180.0,125.0,75.0,130.0,54.0,262.0,114.0,230.0,95.0,47.0,76.0,5858.0
2020-07-26,49.0,51.0,11.0,102.0,26.0,80.0,71.0,172.0,31.0,57.0,84.0,139.0,53.0,38.0,1627.0,64.0,88.0,17.0,25.0,31.0,46.0,60.0,51.0,32.0,20.0,41.0,3066.0
2020-07-27,194.0,256.0,20.0,502.0,125.0,250.0,192.0,154.0,41.0,247.0,257.0,241.0,312.0,269.0,2572.0,262.0,227.0,106.0,144.0,58.0,223.0,144.0,238.0,137.0,69.0,122.0,7362.0
2020-07-28,63.0,83.0,14.0,150.0,127.0,158.0,56.0,86.0,40.0,172.0,117.0,129.0,78.0,57.0,1187.0,85.0,70.0,75.0,58.0,23.0,68.0,59.0,87.0,52.0,19.0,41.0,3154.0
2020-07-29,146.0,198.0,25.0,363.0,124.0,423.0,162.0,256.0,103.0,279.0,168.0,183.0,292.0,188.0,2626.0,138.0,169.0,67.0,93.0,58.0,158.0,191.0,171.0,100.0,60.0,148.0,6889.0
2020-07-30,142.0,205.0,40.0,548.0,131.0,481.0,184.0,199.0,57.0,270.0,225.0,173.0,290.0,194.0,2823.0,253.0,186.0,120.0,203.0,96.0,184.0,117.0,174.0,154.0,45.0,103.0,7597.0
2020-07-31,174.0,244.0,49.0,644.0,132.0,693.0,257.0,340.0,71.0,214.0,329.0,245.0,329.0,167.0,2716.0,220.0,132.0,153.0,130.0,59.0,157.0,110.0,205.0,114.0,50.0,121.0,8055.0
2020-08-01,262.0,199.0,23.0,667.0,124.0,296.0,177.0,162.0,80.0,262.0,286.0,186.0,235.0,147.0,2832.0,142.0,177.0,51.0,99.0,36.0,137.0,85.0,153.0,159.0,41.0,108.0,7126.0
2020-08-02,54.0,90.0,11.0,96.0,36.0,83.0,78.0,80.0,26.0,179.0,57.0,110.0,70.0,68.0,1699.0,96.0,59.0,21.0,49.0,97.0,61.0,78.0,54.0,56.0,45.0,28.0,3381.0
2020-08-03,155.0,243.0,60.0,702.0,139.0,299.0,273.0,238.0,63.0,205.0,336.0,273.0,257.0,184.0,3044.0,303.0,218.0,89.0,180.0,81.0,210.0,159.0,200.0,140.0,86.0,96.0,8233.0
2020-08-04,197.0,262.0,43.0,612.0,120.0,253.0,211.0,258.0,82.0,200.0,297.0,223.0,280.0,212.0,3027.0,264.0,151.0,93.0,243.0,119.0,169.0,212.0,229.0,186.0,63.0,136.0,8142.0
2020-08-05,165.0,250.0,73.0,842.0,149.0,291.0,220.0,242.0,78.0,213.0,305.0,239.0,255.0,127.0,2709.0,324.0,110.0,99.0,255.0,68.0,175.0,151.0,183.0,196.0,53.0,123.0,7895.0
2020-08-06,230.0,203.0,66.0,840.0,180.0,345.0,230.0,313.0,98.0,190.0,412.0,302.0,281.0,218.0,2945.0,215.0,159.0,205.0,361.0,125.0,223.0,267.0,273.0,201.0,61.0,129.0,9072.0
2020-08-07,166.0,180.0,51.0,680.0,186.0,306.0,199.0,345.0,140.0,225.0,318.0,251.0,311.0,213.0,2516.0,217.0,155.0,62.0,311.0,69.0,255.0,218.0,179.0,218.0,78.0,99.0,7948.0
2020-08-08,143.0,241.0,56.0,615.0,125.0,417.0,202.0,195.0,118.0,170.0,269.0,158.0,255.0,168.0,2655.0,200.0,117.0,42.0,88.0,66.0,174.0,143.0,167.0,172.0,48.0,166.0,7170.0
2020-08-09,26.0,89.0,21.0,117.0,61.0,172.0,69.0,224.0,30.0,156.0,106.0,87.0,77.0,36.0,1753.0,131.0,32.0,32.0,63.0,60.0,63.0,95.0,47.0,96.0,27.0,27.0,3697.0
2020-08-10,230.0,240.0,92.0,671.0,161.0,379.0,218.0,323.0,88.0,232.0,490.0,322.0,305.0,192.0,2760.0,210.0,195.0,92.0,208.0,84.0,307.0,205.0,217.0,127.0,52.0,184.0,8584.0
2020-08-11,183.0,228.0,90.0,694.0,198.0,297.0,332.0,401.0,140.0,240.0,305.0,228.0,282.0,183.0,3379.0,195.0,171.0,83.0,521.0,87.0,275.0,237.0,213.0,177.0,83.0,147.0,9369.0
2020-08-12,181.0,192.0,83.0,787.0,193.0,350.0,419.0,374.0,162.0,199.0,280.0,269.0,283.0,190.0,3633.0,370.0,205.0,143.0,213.0,56.0,247.0,217.0,211.0,258.0,58.0,173.0,9746.0
2020-08-13,273.0,209.0,62.0,858.0,200.0,366.0,276.0,408.0,173.0,254.0,314.0,306.0,279.0,206.0,3260.0,273.0,210.0,148.0,286.0,56.0,291.0,228.0,164.0,251.0,55.0,215.0,9621.0
2020-08-14,261.0,285.0,100.0,727.0,183.0,532.0,232.0,397.0,127.0,352.0,292.0,466.0,303.0,174.0,3677.0,264.0,277.0,110.0,253.0,74.0,278.0,470.0,157.0,278.0,49.0,145.0,10463.0
2020-08-15,96.0,267.0,47.0,499.0,128.0,249.0,254.0,307.0,157.0,569.0,178.0,408.0,212.0,160.0,3528.0,199.0,178.0,49.0,276.0,41.0,287.0,860.0,128.0,211.0,57.0,98.0,9443.0
2020-08-16,41.0,54.0,11.0,117.0,67.0,92.0,71.0,65.0,69.0,141.0,115.0,77.0,63.0,44.0,2066.0,93.0,81.0,7.0,56.0,41.0,65.0,274.0,50.0,57.0,10.0,42.0,3869.0
2020-08-17,199.0,272.0,107.0,708.0,189.0,384.0,205.0,340.0,155.0,202.0,337.0,386.0,251.0,171.0,3614.0,273.0,213.0,76.0,299.0,60.0,341.0,286.0,224.0,223.0,24.0,164.0,9703.0
2020-08-18,153.0,204.0,67.0,637.0,202.0,394.0,234.0,470.0,153.0,237.0,291.0,319.0,289.0,152.0,3489.0,227.0,220.0,116.0,179.0,52.0,355.0,264.0,185.0,174.0,54.0,239.0,9356.0
2020-08-19,230.0,246.0,58.0,886.0,195.0,357.0,244.0,448.0,208.0,229.0,350.0,256.0,315.0,214.0,3412.0,246.0,199.0,112.0,331.0,59.0,265.0,213.0,180.0,225.0,96.0,207.0,9781.0
2020-08-20,261.0,228.0,81.0,1389.0,248.0,298.0,279.0,775.0,133.0,250.0,384.0,244.0,355.0,307.0,2899.0,178.0,289.0,109.0,213.0,82.0,348.0,262.0,194.0,402.0,47.0,217.0,10472.0
2020-08-21,214.0,240.0,84.0,758.0,175.0,423.0,220.0,644.0,108.0,243.0,409.0,202.0,263.0,191.0,3070.0,169.0,193.0,66.0,195.0,59.0,305.0,197.0,134.0,266.0,53.0,64.0,8945.0
2020-08-22,169.0,174.0,87.0,901.0,199.0,334.0,154.0,532.0,71.0,172.0,323.0,189.0,223.0,127.0,2662.0,103.0,119.0,74.0,87.0,23.0,263.0,151.0,127.0,259.0,32.0,119.0,7674.0
2020-08-23,41.0,55.0,9.0,57.0,21.0,45.0,23.0,64.0,10.0,34.0,15.0,74.0,58.0,40.0,1160.0,42.0,48.0,11.0,75.0,4.0,14.0,26.0,42.0,11.0,1.0,37.0,2017.0
2020-08-24,174.0,228.0,93.0,402.0,140.0,370.0,322.0,743.0,79.0,258.0,338.0,206.0,250.0,164.0,2646.0,234.0,223.0,81.0,198.0,49.0,465.0,264.0,211.0,293.0,73.0,152.0,8656.0
2020-08-25,317.0,290.0,128.0,895.0,220.0,490.0,246.0,566.0,147.0,331.0,566.0,378.0,393.0,258.0,2925.0,272.0,208.0,193.0,236.0,100.0,615.0,374.0,325.0,348.0,77.0,248.0,11146.0
2020-08-26,193.0,329.0,108.0,563.0,152.0,228.0,231.0,348.0,99.0,187.0,274.0,315.0,212.0,163.0,2872.0,442.0,161.0,129.0,196.0,49.0,357.0,315.0,168.0,197.0,45.0,226.0,8559.0
2020-08-27,208.0,159.0,67.0,606.0,188.0,187.0,184.0,348.0,39.0,137.0,372.0,206.0,290.0,182.0,2670.0,513.0,137.0,103.0,127.0,81.0,376.0,221.0,148.0,309.0,32.0,129.0,8019.0
2020-08-28,106.0,325.0,98.0,481.0,145.0,240.0,227.0,654.0,71.0,197.0,332.0,266.0,289.0,264.0,3347.0,580.0,108.0,121.0,219.0,66.0,387.0,198.0,230.0,24.0,30.0,144.0,9149.0
2020-08-29,111.0,158.0,60.0,440.0,104.0,166.0,129.0,278.0,65.0,165.0,358.0,245.0,216.0,174.0,2084.0,538.0,88.0,86.0,67.0,72.0,286.0,162.0,94.0,164.0,45.0,129.0,6484.0
2020-08-30,18.0,59.0,17.0,109.0,34.0,64.0,71.0,40.0,69.0,40.0,62.0,70.0,72.0,41.0,1181.0,78.0,71.0,7.0,15.0,14.0,50.0,42.0,38.0,26.0,10.0,51.0,2349.0
2020-08-31,102.0,192.0,104.0,503.0,115.0,151.0,167.0,266.0,60.0,202.0,228.0,200.0,196.0,134.0,2401.0,139.0,142.0,93.0,173.0,56.0,275.0,148.0,117.0,184.0,36.0,84.0,6468.0
2020-09-01,105.0,185.0,60.0,400.0,166.0,260.0,190.0,232.0,69.0,135.0,220.0,160.0,186.0,190.0,2279.0,175.0,176.0,70.0,92.0,41.0,417.0,147.0,145.0,107.0,64.0,115.0,6386.0
2020-09-02,84.0,147.0,65.0,369.0,114.0,164.0,186.0,272.0,87.0,179.0,255.0,204.0,224.0,113.0,2308.0,147.0,143.0,103.0,155.0,66.0,389.0,215.0,180.0,179.0,36.0,94.0,6478.0
2020-09-03,52.0,62.0,33.0,177.0,83.0,102.0,139.0,99.0,17.0,48.0,141.0,77.0,226.0,43.0,1845.0,47.0,53.0,21.0,43.0,12.0,144.0,64.0,120.0,53.0,19.0,53.0,3773.0
2020-09-04,256.0,233.0,223.0,583.0,270.0,473.0,237.0,377.0,200.0,219.0,585.0,332.0,444.0,239.0,3061.0,212.0,163.0,82.0,212.0,109.0,488.0,409.0,210.0,295.0,42.0,122.0,10076.0
2020-09-05,36.0,132.0,31.0,226.0,61.0,94.0,108.0,119.0,9.0,33.0,160.0,84.0,382.0,111.0,1738.0,74.0,63.0,24.0,28.0,32.0,116.0,81.0,99.0,103.0,26.0,77.0,4047.0
2020-09-06,32.0,65.0,25.0,60.0,23.0,36.0,46.0,159.0,10.0,49.0,56.0,86.0,34.0,20.0,920.0,14.0,23.0,20.0,11.0,7.0,35.0,44.0,31.0,10.0,18.0,44.0,1878.0
2020-09-07,129.0,126.0,120.0,356.0,172.0,152.0,161.0,273.0,97.0,122.0,311.0,161.0,223.0,131.0,2223.0,142.0,130.0,48.0,92.0,59.0,343.0,166.0,124.0,282.0,71.0,131.0,6345.0
2020-09-08,178.0,116.0,127.0,789.0,145.0,179.0,248.0,301.0,106.0,97.0,269.0,225.0,381.0,118.0,2073.0,116.0,121.0,71.0,153.0,48.0,263.0,156.0,202.0,188.0,61.0,113.0,6844.0
