FECHA,AMAZONAS,ANCASH,APURIMAC,AREQUIPA,AYACUCHO,CAJAMARCA,CALLAO,CUSCO,HUANCAVELICA,HUANUCO,ICA,JUNIN,LA LIBERTAD,LAMBAYEQUE,LIMA,LIMA REGION,LORETO,MADRE DE DIOS,MOQUEGUA,PASCO,PIURA,PUNO,SAN MARTIN,TACNA,TUMBES,UCAYALI,PERÃš
2020-09-09,125.0,187.0,154.0,293.0,159.0,158.0,219.0,259.0,122.0,150.0,266.0,133.0,307.0,158.0,2430.0,200.0,96.0,51.0,119.0,48.0,309.0,129.0,154.0,132.0,46.0,124.0,6528.0
2020-09-10,108.0,125.0,25.0,129.0,69.0,103.0,272.0,106.0,15.0,46.0,81.0,108.0,232.0,116.0,1412.0,79.0,115.0,96.0,155.0,18.0,86.0,53.0,234.0,95.0,16.0,82.0,3976.0
2020-09-11,236.0,223.0,116.0,801.0,126.0,292.0,328.0,486.0,85.0,186.0,354.0,369.0,589.0,237.0,3796.0,207.0,116.0,259.0,409.0,64.0,453.0,279.0,272.0,263.0,65.0,183.0,10794.0
2020-09-12,255.0,318.0,51.0,202.0,107.0,148.0,225.0,175.0,66.0,153.0,205.0,137.0,253.0,127.0,2052.0,120.0,136.0,167.0,197.0,28.0,188.0,136.0,128.0,92.0,41.0,74.0,5781.0
2020-09-13,41.0,62.0,30.0,67.0,27.0,44.0,51.0,39.0,35.0,60.0,32.0,58.0,48.0,43.0,1010.0,35.0,71.0,15.0,37.0,12.0,45.0,28.0,41.0,15.0,49.0,32.0,2027.0
2020-09-14,126.0,184.0,56.0,467.0,114.0,165.0,201.0,242.0,95.0,172.0,230.0,176.0,339.0,189.0,1843.0,96.0,135.0,39.0,212.0,62.0,257.0,148.0,219.0,92.0,62.0,159.0,6080.0
2020-09-15,129.0,145.0,53.0,266.0,139.0,188.0,138.0,169.0,41.0,116.0,218.0,162.0,319.0,202.0,1759.0,173.0,162.0,39.0,200.0,42.0,219.0,269.0,126.0,96.0,95.0,109.0,5574.0
2020-09-16,117.0,244.0,62.0,256.0,137.0,151.0,176.0,128.0,54.0,171.0,255.0,165.0,277.0,207.0,1867.0,180.0,143.0,38.0,243.0,41.0,167.0,162.0,149.0,110.0,46.0,122.0,5668.0
2020-09-17,157.0,135.0,87.0,249.0,118.0,169.0,164.0,129.0,89.0,145.0,227.0,120.0,327.0,150.0,2615.0,70.0,110.0,59.0,226.0,31.0,280.0,359.0,146.0,131.0,99.0,169.0,6561.0
2020-09-18,123.0,139.0,76.0,250.0,135.0,153.0,160.0,112.0,73.0,108.0,335.0,206.0,213.0,115.0,2284.0,164.0,126.0,62.0,210.0,63.0,516.0,324.0,158.0,146.0,57.0,76.0,6384.0
2020-09-19,170.0,120.0,33.0,177.0,169.0,110.0,183.0,110.0,73.0,78.0,191.0,164.0,128.0,106.0,2108.0,73.0,103.0,55.0,337.0,29.0,412.0,247.0,117.0,38.0,24.0,50.0,5405.0
2020-09-20,93.0,35.0,7.0,46.0,46.0,41.0,43.0,32.0,19.0,29.0,28.0,77.0,53.0,52.0,785.0,55.0,40.0,42.0,14.0,18.0,40.0,52.0,25.0,7.0,13.0,56.0,1748.0
2020-09-21,136.0,151.0,52.0,367.0,94.0,87.0,138.0,146.0,56.0,104.0,201.0,194.0,186.0,91.0,1873.0,66.0,87.0,60.0,149.0,41.0,209.0,330.0,152.0,62.0,74.0,115.0,5221.0
2020-09-22,251.0,199.0,77.0,260.0,104.0,161.0,183.0,131.0,68.0,103.0,242.0,213.0,332.0,223.0,1884.0,142.0,67.0,48.0,173.0,34.0,217.0,606.0,151.0,88.0,127.0,147.0,6231.0
2020-09-23,184.0,221.0,59.0,249.0,115.0,178.0,157.0,227.0,64.0,91.0,229.0,159.0,185.0,202.0,1986.0,80.0,138.0,199.0,277.0,29.0,185.0,361.0,156.0,165.0,53.0,64.0,6013.0
2020-09-24,215.0,118.0,49.0,356.0,126.0,137.0,600.0,161.0,91.0,78.0,226.0,157.0,192.0,138.0,1932.0,99.0,87.0,29.0,72.0,23.0,92.0,424.0,148.0,152.0,77.0,96.0,5875.0
2020-09-25,150.0,152.0,53.0,316.0,99.0,109.0,622.0,127.0,72.0,91.0,274.0,126.0,237.0,176.0,1847.0,113.0,114.0,49.0,96.0,31.0,204.0,259.0,140.0,142.0,76.0,58.0,5733.0
2020-09-26,92.0,92.0,58.0,335.0,50.0,115.0,496.0,104.0,60.0,92.0,215.0,190.0,206.0,244.0,1541.0,57.0,96.0,47.0,49.0,28.0,165.0,166.0,126.0,223.0,22.0,60.0,4929.0
2020-09-27,39.0,19.0,7.0,37.0,30.0,33.0,38.0,13.0,16.0,28.0,41.0,58.0,32.0,14.0,1149.0,53.0,44.0,12.0,8.0,44.0,49.0,46.0,54.0,8.0,12.0,37.0,1921.0
2020-09-28,44.0,77.0,41.0,124.0,29.0,74.0,136.0,66.0,7.0,28.0,81.0,63.0,73.0,64.0,1079.0,50.0,46.0,8.0,41.0,5.0,55.0,51.0,71.0,48.0,27.0,31.0,2419.0
2020-09-29,30.0,116.0,27.0,117.0,42.0,60.0,73.0,73.0,33.0,51.0,65.0,84.0,90.0,156.0,1225.0,154.0,127.0,17.0,33.0,11.0,78.0,51.0,71.0,39.0,33.0,38.0,2894.0
2020-09-30,59.0,99.0,25.0,118.0,33.0,58.0,95.0,90.0,59.0,27.0,85.0,78.0,101.0,75.0,1546.0,39.0,80.0,30.0,40.0,9.0,59.0,53.0,66.0,38.0,47.0,47.0,3056.0
2020-10-01,45.0,116.0,41.0,90.0,45.0,63.0,119.0,54.0,17.0,52.0,82.0,71.0,109.0,97.0,1231.0,69.0,55.0,10.0,43.0,8.0,70.0,104.0,82.0,31.0,30.0,49.0,2783.0
2020-10-02,46.0,154.0,46.0,104.0,31.0,73.0,156.0,47.0,24.0,30.0,96.0,40.0,99.0,66.0,1766.0,60.0,42.0,4.0,20.0,13.0,54.0,108.0,81.0,23.0,15.0,41.0,3239.0
2020-10-03,46.0,85.0,19.0,76.0,38.0,70.0,132.0,57.0,9.0,21.0,71.0,61.0,82.0,62.0,1252.0,31.0,54.0,7.0,26.0,47.0,32.0,53.0,86.0,21.0,24.0,24.0,2486.0
2020-10-04,23.0,43.0,3.0,46.0,21.0,44.0,75.0,10.0,4.0,21.0,23.0,22.0,23.0,30.0,633.0,40.0,17.0,3.0,7.0,9.0,17.0,44.0,31.0,4.0,10.0,9.0,1212.0
2020-10-05,73.0,104.0,27.0,70.0,50.0,47.0,118.0,72.0,20.0,40.0,61.0,67.0,89.0,60.0,1293.0,32.0,32.0,16.0,15.0,12.0,57.0,34.0,116.0,24.0,16.0,31.0,2576.0
2020-10-06,47.0,97.0,38.0,77.0,44.0,82.0,109.0,57.0,20.0,34.0,75.0,61.0,93.0,33.0,1381.0,28.0,55.0,12.0,40.0,20.0,61.0,50.0,169.0,15.0,20.0,83.0,2801.0
2020-10-07,59.0,138.0,44.0,115.0,75.0,67.0,92.0,56.0,17.0,39.0,111.0,82.0,128.0,94.0,1211.0,96.0,33.0,18.0,39.0,16.0,72.0,95.0,169.0,28.0,101.0,73.0,3068.0
2020-10-08,28.0,150.0,28.0,80.0,135.0,73.0,92.0,87.0,27.0,47.0,85.0,128.0,119.0,54.0,1330.0,79.0,54.0,80.0,84.0,9.0,62.0,171.0,116.0,29.0,24.0,55.0,3226.0
2020-10-09,62.0,182.0,33.0,132.0,107.0,43.0,127.0,68.0,10.0,49.0,41.0,128.0,196.0,110.0,1608.0,72.0,54.0,11.0,35.0,81.0,81.0,72.0,155.0,45.0,40.0,83.0,3625.0
2020-10-10,47.0,56.0,15.0,87.0,107.0,75.0,93.0,152.0,21.0,17.0,36.0,84.0,125.0,64.0,1019.0,35.0,68.0,12.0,13.0,33.0,75.0,54.0,106.0,24.0,23.0,95.0,2536.0
2020-10-11,4.0,58.0,21.0,15.0,27.0,39.0,45.0,25.0,5.0,18.0,20.0,43.0,62.0,47.0,575.0,39.0,71.0,8.0,14.0,15.0,55.0,59.0,67.0,5.0,11.0,19.0,1367.0
2020-10-12,153.0,105.0,48.0,84.0,69.0,90.0,117.0,128.0,16.0,47.0,75.0,274.0,132.0,83.0,1101.0,50.0,61.0,34.0,30.0,56.0,121.0,133.0,140.0,56.0,16.0,59.0,3278.0
2020-10-13,52.0,202.0,53.0,100.0,129.0,60.0,175.0,135.0,14.0,59.0,22.0,270.0,109.0,204.0,1432.0,55.0,98.0,24.0,43.0,39.0,87.0,85.0,191.0,49.0,19.0,47.0,3753.0
2020-10-14,63.0,106.0,45.0,93.0,52.0,71.0,129.0,110.0,31.0,47.0,78.0,164.0,116.0,52.0,1165.0,49.0,95.0,26.0,30.0,32.0,136.0,58.0,177.0,44.0,34.0,84.0,3087.0
2020-10-15,46.0,116.0,39.0,87.0,59.0,41.0,120.0,74.0,21.0,51.0,25.0,151.0,135.0,132.0,1153.0,38.0,119.0,32.0,44.0,16.0,98.0,52.0,203.0,31.0,55.0,48.0,2986.0
2020-10-16,94.0,223.0,43.0,75.0,52.0,115.0,141.0,109.0,31.0,44.0,29.0,177.0,187.0,168.0,1404.0,111.0,139.0,9.0,37.0,34.0,187.0,87.0,134.0,37.0,39.0,53.0,3759.0
2020-10-17,65.0,73.0,17.0,65.0,64.0,38.0,169.0,56.0,10.0,27.0,16.0,104.0,112.0,123.0,978.0,25.0,82.0,11.0,16.0,14.0,75.0,25.0,78.0,16.0,30.0,66.0,2355.0
2020-10-18,10.0,56.0,6.0,37.0,25.0,36.0,42.0,23.0,4.0,18.0,39.0,28.0,35.0,33.0,576.0,59.0,25.0,3.0,14.0,2.0,31.0,53.0,28.0,2.0,15.0,35.0,1235.0
2020-10-19,41.0,128.0,59.0,95.0,36.0,70.0,128.0,103.0,7.0,28.0,33.0,153.0,96.0,74.0,1149.0,40.0,88.0,9.0,57.0,25.0,71.0,54.0,97.0,42.0,39.0,61.0,2783.0
2020-10-20,78.0,169.0,29.0,90.0,87.0,75.0,125.0,70.0,18.0,41.0,24.0,114.0,116.0,119.0,1316.0,70.0,58.0,9.0,37.0,14.0,87.0,50.0,98.0,31.0,46.0,47.0,3018.0
2020-10-21,57.0,113.0,24.0,75.0,50.0,35.0,184.0,63.0,10.0,33.0,27.0,124.0,102.0,202.0,1416.0,65.0,86.0,18.0,29.0,9.0,101.0,42.0,143.0,31.0,35.0,43.0,3117.0
2020-10-22,131.0,116.0,39.0,147.0,53.0,58.0,170.0,57.0,13.0,35.0,44.0,108.0,74.0,59.0,995.0,50.0,49.0,14.0,58.0,18.0,77.0,92.0,74.0,23.0,33.0,80.0,2667.0
2020-10-23,84.0,90.0,41.0,167.0,59.0,61.0,157.0,48.0,13.0,40.0,30.0,124.0,116.0,88.0,1093.0,52.0,54.0,9.0,45.0,17.0,68.0,64.0,111.0,32.0,38.0,60.0,2761.0
2020-10-24,113.0,55.0,13.0,114.0,48.0,39.0,127.0,58.0,18.0,61.0,35.0,68.0,62.0,69.0,794.0,27.0,32.0,3.0,22.0,10.0,62.0,85.0,75.0,11.0,22.0,44.0,2067.0
2020-10-25,11.0,38.0,6.0,19.0,19.0,27.0,27.0,12.0,16.0,11.0,12.0,50.0,14.0,28.0,524.0,23.0,5.0,4.0,6.0,5.0,23.0,20.0,40.0,1.0,6.0,22.0,969.0
2020-10-26,39.0,113.0,36.0,56.0,41.0,83.0,108.0,56.0,5.0,50.0,33.0,123.0,56.0,36.0,997.0,27.0,41.0,16.0,65.0,19.0,97.0,57.0,117.0,31.0,30.0,44.0,2376.0
2020-10-27,28.0,101.0,37.0,97.0,59.0,42.0,116.0,49.0,9.0,51.0,82.0,87.0,109.0,77.0,1016.0,55.0,42.0,14.0,53.0,16.0,80.0,40.0,120.0,53.0,30.0,40.0,2503.0
2020-10-28,47.0,114.0,29.0,49.0,46.0,58.0,111.0,51.0,22.0,42.0,26.0,123.0,98.0,40.0,806.0,31.0,29.0,6.0,25.0,15.0,77.0,34.0,102.0,31.0,21.0,45.0,2078.0
2020-10-29,19.0,144.0,56.0,91.0,49.0,47.0,188.0,60.0,36.0,39.0,37.0,94.0,115.0,63.0,833.0,31.0,81.0,28.0,42.0,8.0,86.0,43.0,181.0,17.0,12.0,28.0,2428.0
2020-10-30,18.0,294.0,26.0,76.0,48.0,28.0,107.0,41.0,51.0,26.0,33.0,88.0,112.0,48.0,837.0,48.0,61.0,19.0,26.0,12.0,72.0,25.0,122.0,50.0,26.0,46.0,2340.0
2020-10-31,26.0,215.0,8.0,52.0,39.0,31.0,182.0,32.0,28.0,32.0,34.0,73.0,65.0,29.0,889.0,26.0,90.0,10.0,38.0,8.0,60.0,29.0,96.0,13.0,19.0,12.0,2136.0
2020-11-01,16.0,42.0,3.0,16.0,26.0,23.0,25.0,21.0,2.0,10.0,9.0,24.0,41.0,25.0,374.0,24.0,15.0,5.0,10.0,4.0,38.0,25.0,77.0,9.0,8.0,11.0,883.0
2020-11-02,36.0,78.0,21.0,47.0,41.0,50.0,150.0,33.0,14.0,43.0,23.0,73.0,69.0,42.0,744.0,39.0,98.0,16.0,43.0,15.0,59.0,45.0,124.0,35.0,33.0,40.0,2011.0
2020-11-03,30.0,72.0,23.0,78.0,51.0,39.0,162.0,67.0,14.0,39.0,25.0,78.0,64.0,79.0,886.0,31.0,74.0,22.0,55.0,16.0,77.0,43.0,68.0,33.0,21.0,75.0,2222.0
2020-11-04,56.0,78.0,23.0,43.0,35.0,50.0,141.0,56.0,9.0,24.0,48.0,95.0,63.0,65.0,964.0,37.0,114.0,26.0,44.0,14.0,75.0,44.0,99.0,40.0,17.0,46.0,2306.0
2020-11-05,29.0,72.0,46.0,54.0,37.0,58.0,167.0,55.0,8.0,51.0,25.0,76.0,58.0,38.0,759.0,43.0,88.0,16.0,51.0,13.0,67.0,46.0,93.0,37.0,33.0,30.0,2050.0
2020-11-07,13.0,72.0,19.0,38.0,37.0,29.0,44.0,49.0,4.0,15.0,16.0,36.0,110.0,66.0,596.0,20.0,35.0,17.0,37.0,18.0,55.0,31.0,104.0,46.0,25.0,53.0,1585.0
2020-11-08,10.0,36.0,11.0,14.0,25.0,14.0,24.0,96.0,4.0,25.0,14.0,32.0,24.0,16.0,383.0,17.0,51.0,5.0,6.0,12.0,26.0,15.0,42.0,14.0,11.0,54.0,981.0
2020-11-09,30.0,106.0,26.0,68.0,35.0,37.0,107.0,36.0,21.0,29.0,46.0,60.0,91.0,19.0,828.0,52.0,44.0,8.0,38.0,41.0,76.0,31.0,67.0,54.0,30.0,18.0,1998.0
2020-11-10,42.0,63.0,30.0,62.0,40.0,61.0,81.0,51.0,9.0,61.0,27.0,78.0,78.0,57.0,733.0,50.0,73.0,7.0,29.0,33.0,99.0,51.0,89.0,34.0,20.0,58.0,2016.0
2020-11-11,21.0,90.0,26.0,70.0,26.0,36.0,125.0,40.0,11.0,27.0,22.0,80.0,82.0,85.0,660.0,53.0,87.0,26.0,30.0,18.0,68.0,38.0,62.0,43.0,14.0,31.0,1871.0
2020-11-12,21.0,82.0,32.0,72.0,27.0,45.0,87.0,38.0,15.0,44.0,17.0,100.0,55.0,113.0,637.0,43.0,76.0,22.0,42.0,16.0,67.0,57.0,98.0,38.0,32.0,35.0,1911.0
2020-11-13,12.0,72.0,33.0,54.0,40.0,55.0,130.0,32.0,11.0,75.0,10.0,83.0,46.0,53.0,814.0,48.0,74.0,27.0,43.0,18.0,98.0,43.0,97.0,39.0,22.0,72.0,2101.0
2020-11-14,16.0,56.0,13.0,29.0,25.0,53.0,59.0,39.0,10.0,30.0,29.0,86.0,38.0,49.0,520.0,47.0,22.0,25.0,42.0,13.0,55.0,26.0,41.0,28.0,9.0,21.0,1381.0
2020-11-15,7.0,23.0,8.0,35.0,22.0,36.0,42.0,19.0,7.0,32.0,10.0,17.0,30.0,8.0,404.0,9.0,22.0,5.0,6.0,10.0,29.0,16.0,30.0,4.0,7.0,30.0,868.0
2020-11-16,52.0,38.0,23.0,36.0,33.0,43.0,81.0,54.0,10.0,30.0,18.0,84.0,57.0,36.0,562.0,36.0,32.0,6.0,41.0,12.0,97.0,41.0,75.0,29.0,16.0,50.0,1592.0
2020-11-17,75.0,83.0,34.0,69.0,32.0,76.0,82.0,43.0,13.0,25.0,23.0,96.0,57.0,113.0,588.0,41.0,37.0,15.0,35.0,24.0,96.0,41.0,82.0,37.0,5.0,47.0,1869.0
2020-11-18,23.0,61.0,15.0,50.0,22.0,47.0,63.0,39.0,16.0,32.0,10.0,75.0,64.0,95.0,575.0,43.0,42.0,12.0,30.0,17.0,61.0,50.0,46.0,21.0,7.0,30.0,1546.0
2020-11-19,54.0,105.0,21.0,59.0,47.0,44.0,114.0,44.0,16.0,55.0,17.0,81.0,93.0,153.0,550.0,45.0,62.0,11.0,28.0,25.0,63.0,38.0,78.0,32.0,29.0,10.0,1874.0
2020-11-20,24.0,64.0,15.0,43.0,35.0,50.0,98.0,43.0,8.0,36.0,13.0,80.0,55.0,80.0,683.0,25.0,27.0,7.0,46.0,22.0,94.0,51.0,102.0,19.0,12.0,24.0,1756.0
2020-11-21,14.0,76.0,7.0,30.0,36.0,21.0,75.0,37.0,19.0,18.0,21.0,53.0,64.0,58.0,435.0,21.0,19.0,6.0,16.0,13.0,54.0,49.0,45.0,20.0,9.0,27.0,1243.0
2020-11-22,18.0,25.0,11.0,20.0,16.0,31.0,17.0,30.0,7.0,17.0,8.0,41.0,17.0,9.0,358.0,6.0,10.0,4.0,7.0,11.0,16.0,12.0,17.0,1.0,4.0,26.0,739.0
2020-11-23,33.0,41.0,21.0,23.0,46.0,38.0,83.0,32.0,11.0,30.0,25.0,77.0,53.0,56.0,445.0,27.0,22.0,2.0,40.0,23.0,74.0,33.0,124.0,36.0,11.0,23.0,1429.0
2020-11-24,57.0,46.0,13.0,53.0,31.0,45.0,87.0,62.0,8.0,48.0,13.0,80.0,101.0,52.0,525.0,40.0,30.0,21.0,36.0,2.0,65.0,28.0,59.0,21.0,12.0,34.0,1569.0
2020-11-25,33.0,65.0,61.0,37.0,40.0,43.0,90.0,59.0,8.0,35.0,18.0,95.0,68.0,43.0,553.0,14.0,32.0,14.0,26.0,9.0,86.0,53.0,55.0,47.0,10.0,28.0,1622.0
2020-11-26,12.0,87.0,23.0,77.0,15.0,35.0,120.0,49.0,6.0,53.0,19.0,81.0,79.0,84.0,477.0,23.0,21.0,11.0,27.0,12.0,61.0,56.0,74.0,47.0,28.0,18.0,1595.0
2020-11-27,23.0,133.0,51.0,91.0,38.0,56.0,90.0,86.0,22.0,42.0,18.0,51.0,87.0,201.0,623.0,48.0,59.0,6.0,32.0,10.0,120.0,52.0,68.0,46.0,13.0,4.0,2070.0
2020-11-28,10.0,27.0,17.0,42.0,26.0,24.0,62.0,60.0,6.0,40.0,20.0,60.0,30.0,40.0,356.0,19.0,25.0,7.0,8.0,7.0,81.0,36.0,65.0,54.0,9.0,1.0,1132.0
2020-11-29,33.0,58.0,4.0,35.0,12.0,48.0,42.0,21.0,2.0,29.0,14.0,29.0,21.0,27.0,431.0,17.0,21.0,4.0,10.0,6.0,34.0,19.0,34.0,4.0,15.0,1.0,971.0
2020-11-30,18.0,50.0,43.0,67.0,34.0,30.0,95.0,45.0,11.0,37.0,13.0,76.0,63.0,49.0,634.0,22.0,31.0,10.0,30.0,10.0,80.0,39.0,54.0,43.0,13.0,7.0,1604.0
2020-12-01,8.0,58.0,25.0,84.0,43.0,43.0,72.0,45.0,7.0,32.0,16.0,77.0,41.0,115.0,518.0,52.0,44.0,3.0,37.0,4.0,74.0,28.0,64.0,23.0,13.0,9.0,1535.0
2020-12-02,26.0,34.0,25.0,44.0,29.0,79.0,72.0,35.0,5.0,31.0,23.0,57.0,75.0,78.0,486.0,32.0,70.0,20.0,17.0,6.0,60.0,39.0,35.0,29.0,14.0,14.0,1435.0
2020-12-03,12.0,91.0,22.0,48.0,23.0,52.0,63.0,48.0,13.0,72.0,16.0,57.0,45.0,90.0,584.0,43.0,45.0,15.0,33.0,8.0,59.0,31.0,33.0,17.0,18.0,26.0,1564.0
2020-12-04,11.0,60.0,49.0,54.0,18.0,41.0,95.0,54.0,6.0,48.0,29.0,66.0,50.0,50.0,470.0,29.0,31.0,12.0,32.0,24.0,48.0,27.0,27.0,27.0,9.0,13.0,1380.0
2020-12-05,4.0,23.0,14.0,33.0,23.0,25.0,52.0,27.0,7.0,25.0,56.0,40.0,99.0,115.0,369.0,17.0,48.0,11.0,19.0,9.0,47.0,30.0,22.0,14.0,35.0,5.0,1169.0
2020-12-07,14.0,40.0,29.0,35.0,16.0,33.0,72.0,35.0,14.0,35.0,22.0,64.0,27.0,36.0,555.0,30.0,23.0,10.0,18.0,9.0,53.0,25.0,32.0,25.0,5.0,5.0,1262.0
2020-12-08,4.0,41.0,7.0,13.0,16.0,34.0,14.0,29.0,4.0,19.0,3.0,27.0,13.0,28.0,251.0,38.0,8.0,7.0,34.0,1.0,36.0,19.0,20.0,8.0,5.0,16.0,695.0
2020-12-09,7.0,49.0,15.0,92.0,17.0,34.0,68.0,26.0,4.0,122.0,31.0,155.0,47.0,128.0,551.0,13.0,21.0,7.0,22.0,10.0,39.0,39.0,54.0,24.0,16.0,25.0,1616.0
2020-12-10,8.0,61.0,26.0,41.0,24.0,52.0,86.0,21.0,7.0,35.0,26.0,114.0,32.0,123.0,422.0,30.0,58.0,7.0,28.0,6.0,29.0,36.0,39.0,26.0,19.0,25.0,1381.0
2020-12-11,16.0,68.0,30.0,84.0,27.0,27.0,75.0,47.0,7.0,28.0,20.0,134.0,45.0,160.0,548.0,43.0,2.0,9.0,26.0,9.0,28.0,40.0,84.0,31.0,8.0,27.0,1623.0
2020-12-12,12.0,47.0,10.0,41.0,20.0,25.0,62.0,45.0,0.0,57.0,4.0,44.0,36.0,37.0,562.0,24.0,3.0,2.0,18.0,12.0,29.0,21.0,44.0,15.0,1.0,28.0,1199.0
2020-12-13,0.0,133.0,0.0,12.0,5.0,5.0,56.0,5.0,14.0,42.0,9.0,10.0,63.0,11.0,346.0,21.0,0.0,0.0,17.0,2.0,15.0,8.0,2.0,1.0,1.0,12.0,790.0
